"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 27 12:04:27 UTC 2026","Sat Jun 27 12:04:27 UTC 2026","256","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnValidRandomImage","Uma imagem aleatória",""
"passed","Sat Jun 27 12:04:27 UTC 2026","Sat Jun 27 12:04:27 UTC 2026","293","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_returnsNImages","Random global: N=3",""
"passed","Sat Jun 27 12:04:30 UTC 2026","Sat Jun 27 12:04:30 UTC 2026","196","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldMatchRandomPayloadShape","Random: status e message string",""
"passed","Sat Jun 27 12:04:28 UTC 2026","Sat Jun 27 12:04:28 UTC 2026","223","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsNUrls","Duas imagens aleatórias (afghan)",""
"passed","Sat Jun 27 12:04:31 UTC 2026","Sat Jun 27 12:04:31 UTC 2026","200","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandom","404 no random de sub-raça inexistente",""
"passed","Sat Jun 27 12:04:30 UTC 2026","Sat Jun 27 12:04:31 UTC 2026","195","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandomN","404 no random N com raça inexistente",""
"passed","Sat Jun 27 12:04:28 UTC 2026","Sat Jun 27 12:04:28 UTC 2026","216","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_houndHasExpectedSub","Sub-raças do hound incluem afghan",""
"passed","Sat Jun 27 12:04:27 UTC 2026","Sat Jun 27 12:04:28 UTC 2026","253","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_fiftyOneCappedAtFifty","Random global: pedir 51 → no máximo 50 URLs",""
"passed","Sat Jun 27 12:04:29 UTC 2026","Sat Jun 27 12:04:30 UTC 2026","199","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturnErrorForInvalidBreed","404 para raça inexistente (images)",""
"passed","Sat Jun 27 12:04:29 UTC 2026","Sat Jun 27 12:04:29 UTC 2026","366","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandom","404 no random por raça inexistente",""
"passed","Sat Jun 27 12:04:28 UTC 2026","Sat Jun 27 12:04:29 UTC 2026","210","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsSingleUrl","Uma URL aleatória por raça",""
"passed","Sat Jun 27 12:04:30 UTC 2026","Sat Jun 27 12:04:30 UTC 2026","206","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedList","404 na lista de sub-raças com raça inválida",""
"passed","Sat Jun 27 12:04:30 UTC 2026","Sat Jun 27 12:04:30 UTC 2026","204","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandomN","404 no random N com sub-raça inexistente",""
"passed","Sat Jun 27 12:04:24 UTC 2026","Sat Jun 27 12:04:26 UTC 2026","2266","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnBreedsListWithExpectedStructure","Lista completa de raças",""
"passed","Sat Jun 27 12:04:26 UTC 2026","Sat Jun 27 12:04:27 UTC 2026","474","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnImagesForExistingBreed","Imagens de uma raça válida",""
"passed","Sat Jun 27 12:04:29 UTC 2026","Sat Jun 27 12:04:29 UTC 2026","214","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsNImages","N URLs aleatórias por raça (N=5)",""
"passed","Sat Jun 27 12:04:30 UTC 2026","Sat Jun 27 12:04:30 UTC 2026","196","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedImages","404 em imagens com sub-raça inexistente",""
"passed","Sat Jun 27 12:04:29 UTC 2026","Sat Jun 27 12:04:29 UTC 2026","212","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedImages_returnsList","Lista de imagens da sub-raça afghan",""
"passed","Sat Jun 27 12:04:28 UTC 2026","Sat Jun 27 12:04:28 UTC 2026","223","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsOneUrl","Uma imagem aleatória (afghan)",""
"passed","Sat Jun 27 12:04:28 UTC 2026","Sat Jun 27 12:04:28 UTC 2026","214","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_emptyForBreedWithoutSubs","Beagle: lista de sub-raças vazia",""
