"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 10 17:37:21 UTC 2026","Fri Apr 10 17:37:21 UTC 2026","253","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsNUrls","Duas imagens aleatórias (afghan)",""
"passed","Fri Apr 10 17:37:22 UTC 2026","Fri Apr 10 17:37:22 UTC 2026","247","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_houndHasExpectedSub","Sub-raças do hound incluem afghan",""
"passed","Fri Apr 10 17:37:22 UTC 2026","Fri Apr 10 17:37:23 UTC 2026","247","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedImages_returnsList","Lista de imagens da sub-raça afghan",""
"passed","Fri Apr 10 17:37:20 UTC 2026","Fri Apr 10 17:37:20 UTC 2026","241","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnValidRandomImage","Uma imagem aleatória",""
"passed","Fri Apr 10 17:37:21 UTC 2026","Fri Apr 10 17:37:21 UTC 2026","242","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_emptyForBreedWithoutSubs","Beagle: lista de sub-raças vazia",""
"passed","Fri Apr 10 17:37:21 UTC 2026","Fri Apr 10 17:37:21 UTC 2026","267","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_fiftyOneCappedAtFifty","Random global: pedir 51 → no máximo 50 URLs",""
"passed","Fri Apr 10 17:37:20 UTC 2026","Fri Apr 10 17:37:21 UTC 2026","254","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_returnsNImages","Random global: N=3",""
"passed","Fri Apr 10 17:37:21 UTC 2026","Fri Apr 10 17:37:22 UTC 2026","276","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsOneUrl","Uma imagem aleatória (afghan)",""
"passed","Fri Apr 10 17:37:18 UTC 2026","Fri Apr 10 17:37:19 UTC 2026","256","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldMatchRandomPayloadShape","Random: status e message string",""
"passed","Fri Apr 10 17:37:20 UTC 2026","Fri Apr 10 17:37:20 UTC 2026","490","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnImagesForExistingBreed","Imagens de uma raça válida",""
"passed","Fri Apr 10 17:37:18 UTC 2026","Fri Apr 10 17:37:18 UTC 2026","268","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedList","404 na lista de sub-raças com raça inválida",""
"passed","Fri Apr 10 17:37:17 UTC 2026","Fri Apr 10 17:37:18 UTC 2026","338","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturnErrorForInvalidBreed","404 para raça inexistente (images)",""
"passed","Fri Apr 10 17:37:19 UTC 2026","Fri Apr 10 17:37:20 UTC 2026","297","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnBreedsListWithExpectedStructure","Lista completa de raças",""
"passed","Fri Apr 10 17:37:16 UTC 2026","Fri Apr 10 17:37:17 UTC 2026","1834","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandom","404 no random por raça inexistente",""
"passed","Fri Apr 10 17:37:19 UTC 2026","Fri Apr 10 17:37:19 UTC 2026","247","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedImages","404 em imagens com sub-raça inexistente",""
"passed","Fri Apr 10 17:37:18 UTC 2026","Fri Apr 10 17:37:18 UTC 2026","265","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandomN","404 no random N com sub-raça inexistente",""
"passed","Fri Apr 10 17:37:22 UTC 2026","Fri Apr 10 17:37:22 UTC 2026","253","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsNImages","N URLs aleatórias por raça (N=5)",""
"passed","Fri Apr 10 17:37:19 UTC 2026","Fri Apr 10 17:37:19 UTC 2026","247","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandom","404 no random de sub-raça inexistente",""
"passed","Fri Apr 10 17:37:22 UTC 2026","Fri Apr 10 17:37:22 UTC 2026","237","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsSingleUrl","Uma URL aleatória por raça",""
"passed","Fri Apr 10 17:37:19 UTC 2026","Fri Apr 10 17:37:19 UTC 2026","245","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandomN","404 no random N com raça inexistente",""
