"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 05 16:25:14 UTC 2026","Wed Aug 05 16:25:14 UTC 2026","132","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedImages","404 em imagens com sub-raça inexistente",""
"passed","Wed Aug 05 16:25:13 UTC 2026","Wed Aug 05 16:25:13 UTC 2026","147","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandom","404 no random por raça inexistente",""
"passed","Wed Aug 05 16:25:13 UTC 2026","Wed Aug 05 16:25:14 UTC 2026","150","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturnErrorForInvalidBreed","404 para raça inexistente (images)",""
"passed","Wed Aug 05 16:25:12 UTC 2026","Wed Aug 05 16:25:12 UTC 2026","152","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_emptyForBreedWithoutSubs","Beagle: lista de sub-raças vazia",""
"passed","Wed Aug 05 16:25:13 UTC 2026","Wed Aug 05 16:25:13 UTC 2026","156","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsSingleUrl","Uma URL aleatória por raça",""
"passed","Wed Aug 05 16:25:13 UTC 2026","Wed Aug 05 16:25:13 UTC 2026","196","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedImages_returnsList","Lista de imagens da sub-raça afghan",""
"passed","Wed Aug 05 16:25:09 UTC 2026","Wed Aug 05 16:25:11 UTC 2026","2000","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnBreedsListWithExpectedStructure","Lista completa de raças",""
"passed","Wed Aug 05 16:25:14 UTC 2026","Wed Aug 05 16:25:14 UTC 2026","142","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedList","404 na lista de sub-raças com raça inválida",""
"passed","Wed Aug 05 16:25:12 UTC 2026","Wed Aug 05 16:25:12 UTC 2026","162","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsNUrls","Duas imagens aleatórias (afghan)",""
"passed","Wed Aug 05 16:25:12 UTC 2026","Wed Aug 05 16:25:12 UTC 2026","169","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnValidRandomImage","Uma imagem aleatória",""
"passed","Wed Aug 05 16:25:14 UTC 2026","Wed Aug 05 16:25:14 UTC 2026","130","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandomN","404 no random N com raça inexistente",""
"passed","Wed Aug 05 16:25:13 UTC 2026","Wed Aug 05 16:25:13 UTC 2026","146","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsNImages","N URLs aleatórias por raça (N=5)",""
"passed","Wed Aug 05 16:25:11 UTC 2026","Wed Aug 05 16:25:12 UTC 2026","575","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnImagesForExistingBreed","Imagens de uma raça válida",""
"passed","Wed Aug 05 16:25:14 UTC 2026","Wed Aug 05 16:25:14 UTC 2026","148","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldMatchRandomPayloadShape","Random: status e message string",""
"passed","Wed Aug 05 16:25:12 UTC 2026","Wed Aug 05 16:25:12 UTC 2026","187","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_returnsNImages","Random global: N=3",""
"passed","Wed Aug 05 16:25:14 UTC 2026","Wed Aug 05 16:25:14 UTC 2026","137","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandomN","404 no random N com sub-raça inexistente",""
"passed","Wed Aug 05 16:25:14 UTC 2026","Wed Aug 05 16:25:14 UTC 2026","123","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandom","404 no random de sub-raça inexistente",""
"passed","Wed Aug 05 16:25:12 UTC 2026","Wed Aug 05 16:25:12 UTC 2026","164","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_fiftyOneCappedAtFifty","Random global: pedir 51 → no máximo 50 URLs",""
"passed","Wed Aug 05 16:25:12 UTC 2026","Wed Aug 05 16:25:13 UTC 2026","153","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsOneUrl","Uma imagem aleatória (afghan)",""
"passed","Wed Aug 05 16:25:13 UTC 2026","Wed Aug 05 16:25:13 UTC 2026","149","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_houndHasExpectedSub","Sub-raças do hound incluem afghan",""
