"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 06 16:22:31 UTC 2026","Wed May 06 16:22:31 UTC 2026","252","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_emptyForBreedWithoutSubs","Beagle: lista de sub-raças vazia",""
"passed","Wed May 06 16:22:32 UTC 2026","Wed May 06 16:22:32 UTC 2026","336","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsOneUrl","Uma imagem aleatória (afghan)",""
"passed","Wed May 06 16:22:25 UTC 2026","Wed May 06 16:22:27 UTC 2026","2026","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandom","404 no random por raça inexistente",""
"passed","Wed May 06 16:22:32 UTC 2026","Wed May 06 16:22:33 UTC 2026","255","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsSingleUrl","Uma URL aleatória por raça",""
"passed","Wed May 06 16:22:32 UTC 2026","Wed May 06 16:22:32 UTC 2026","326","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_houndHasExpectedSub","Sub-raças do hound incluem afghan",""
"passed","Wed May 06 16:22:28 UTC 2026","Wed May 06 16:22:28 UTC 2026","302","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandomN","404 no random N com sub-raça inexistente",""
"passed","Wed May 06 16:22:31 UTC 2026","Wed May 06 16:22:32 UTC 2026","315","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsNUrls","Duas imagens aleatórias (afghan)",""
"passed","Wed May 06 16:22:31 UTC 2026","Wed May 06 16:22:31 UTC 2026","296","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_fiftyOneCappedAtFifty","Random global: pedir 51 → no máximo 50 URLs",""
"passed","Wed May 06 16:22:27 UTC 2026","Wed May 06 16:22:28 UTC 2026","354","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturnErrorForInvalidBreed","404 para raça inexistente (images)",""
"passed","Wed May 06 16:22:33 UTC 2026","Wed May 06 16:22:33 UTC 2026","262","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsNImages","N URLs aleatórias por raça (N=5)",""
"passed","Wed May 06 16:22:30 UTC 2026","Wed May 06 16:22:30 UTC 2026","472","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnImagesForExistingBreed","Imagens de uma raça válida",""
"passed","Wed May 06 16:22:30 UTC 2026","Wed May 06 16:22:30 UTC 2026","271","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnValidRandomImage","Uma imagem aleatória",""
"passed","Wed May 06 16:22:29 UTC 2026","Wed May 06 16:22:29 UTC 2026","319","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandomN","404 no random N com raça inexistente",""
"passed","Wed May 06 16:22:29 UTC 2026","Wed May 06 16:22:29 UTC 2026","285","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandom","404 no random de sub-raça inexistente",""
"passed","Wed May 06 16:22:28 UTC 2026","Wed May 06 16:22:28 UTC 2026","277","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldMatchRandomPayloadShape","Random: status e message string",""
"passed","Wed May 06 16:22:29 UTC 2026","Wed May 06 16:22:30 UTC 2026","347","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnBreedsListWithExpectedStructure","Lista completa de raças",""
"passed","Wed May 06 16:22:28 UTC 2026","Wed May 06 16:22:28 UTC 2026","317","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedList","404 na lista de sub-raças com raça inválida",""
"passed","Wed May 06 16:22:28 UTC 2026","Wed May 06 16:22:29 UTC 2026","267","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedImages","404 em imagens com sub-raça inexistente",""
"passed","Wed May 06 16:22:33 UTC 2026","Wed May 06 16:22:33 UTC 2026","274","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedImages_returnsList","Lista de imagens da sub-raça afghan",""
"passed","Wed May 06 16:22:30 UTC 2026","Wed May 06 16:22:31 UTC 2026","321","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_returnsNImages","Random global: N=3",""
