"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 20 11:59:09 UTC 2026","Mon Apr 20 11:59:09 UTC 2026","158","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsNImages","N URLs aleatórias por raça (N=5)",""
"passed","Mon Apr 20 11:59:04 UTC 2026","Mon Apr 20 11:59:04 UTC 2026","259","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldMatchRandomPayloadShape","Random: status e message string",""
"passed","Mon Apr 20 11:59:03 UTC 2026","Mon Apr 20 11:59:03 UTC 2026","251","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturnErrorForInvalidBreed","404 para raça inexistente (images)",""
"passed","Mon Apr 20 11:59:09 UTC 2026","Mon Apr 20 11:59:09 UTC 2026","164","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedImages_returnsList","Lista de imagens da sub-raça afghan",""
"passed","Mon Apr 20 11:59:04 UTC 2026","Mon Apr 20 11:59:04 UTC 2026","173","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedList","404 na lista de sub-raças com raça inválida",""
"passed","Mon Apr 20 11:59:06 UTC 2026","Mon Apr 20 11:59:06 UTC 2026","173","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_returnsNImages","Random global: N=3",""
"passed","Mon Apr 20 11:59:08 UTC 2026","Mon Apr 20 11:59:08 UTC 2026","164","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsNUrls","Duas imagens aleatórias (afghan)",""
"passed","Mon Apr 20 11:59:08 UTC 2026","Mon Apr 20 11:59:09 UTC 2026","154","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_houndHasExpectedSub","Sub-raças do hound incluem afghan",""
"passed","Mon Apr 20 11:59:05 UTC 2026","Mon Apr 20 11:59:06 UTC 2026","174","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnValidRandomImage","Uma imagem aleatória",""
"passed","Mon Apr 20 11:59:04 UTC 2026","Mon Apr 20 11:59:05 UTC 2026","183","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandom","404 no random de sub-raça inexistente",""
"passed","Mon Apr 20 11:59:08 UTC 2026","Mon Apr 20 11:59:08 UTC 2026","176","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsOneUrl","Uma imagem aleatória (afghan)",""
"passed","Mon Apr 20 11:59:06 UTC 2026","Mon Apr 20 11:59:06 UTC 2026","189","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_fiftyOneCappedAtFifty","Random global: pedir 51 → no máximo 50 URLs",""
"passed","Mon Apr 20 11:59:06 UTC 2026","Mon Apr 20 11:59:08 UTC 2026","2059","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_emptyForBreedWithoutSubs","Beagle: lista de sub-raças vazia",""
"passed","Mon Apr 20 11:59:05 UTC 2026","Mon Apr 20 11:59:05 UTC 2026","497","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnImagesForExistingBreed","Imagens de uma raça válida",""
"passed","Mon Apr 20 11:59:03 UTC 2026","Mon Apr 20 11:59:04 UTC 2026","191","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandomN","404 no random N com sub-raça inexistente",""
"passed","Mon Apr 20 11:59:01 UTC 2026","Mon Apr 20 11:59:03 UTC 2026","1890","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandom","404 no random por raça inexistente",""
"passed","Mon Apr 20 11:59:09 UTC 2026","Mon Apr 20 11:59:09 UTC 2026","153","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsSingleUrl","Uma URL aleatória por raça",""
"passed","Mon Apr 20 11:59:04 UTC 2026","Mon Apr 20 11:59:04 UTC 2026","163","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandomN","404 no random N com raça inexistente",""
"passed","Mon Apr 20 11:59:05 UTC 2026","Mon Apr 20 11:59:05 UTC 2026","240","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnBreedsListWithExpectedStructure","Lista completa de raças",""
"passed","Mon Apr 20 11:59:04 UTC 2026","Mon Apr 20 11:59:04 UTC 2026","170","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedImages","404 em imagens com sub-raça inexistente",""
