"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 13 16:05:02 UTC 2026","Mon Apr 13 16:05:03 UTC 2026","258","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturnErrorForInvalidBreed","404 para raça inexistente (images)",""
"passed","Mon Apr 13 16:05:03 UTC 2026","Mon Apr 13 16:05:03 UTC 2026","189","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedList","404 na lista de sub-raças com raça inválida",""
"passed","Mon Apr 13 16:05:05 UTC 2026","Mon Apr 13 16:05:05 UTC 2026","198","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_fiftyOneCappedAtFifty","Random global: pedir 51 → no máximo 50 URLs",""
"passed","Mon Apr 13 16:05:05 UTC 2026","Mon Apr 13 16:05:08 UTC 2026","2713","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_emptyForBreedWithoutSubs","Beagle: lista de sub-raças vazia",""
"passed","Mon Apr 13 16:05:05 UTC 2026","Mon Apr 13 16:05:05 UTC 2026","182","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnValidRandomImage","Uma imagem aleatória",""
"passed","Mon Apr 13 16:05:08 UTC 2026","Mon Apr 13 16:05:08 UTC 2026","173","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedList_houndHasExpectedSub","Sub-raças do hound incluem afghan",""
"passed","Mon Apr 13 16:05:00 UTC 2026","Mon Apr 13 16:05:02 UTC 2026","1952","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandom","404 no random por raça inexistente",""
"passed","Mon Apr 13 16:05:09 UTC 2026","Mon Apr 13 16:05:09 UTC 2026","166","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsNImages","N URLs aleatórias por raça (N=5)",""
"passed","Mon Apr 13 16:05:09 UTC 2026","Mon Apr 13 16:05:09 UTC 2026","180","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedImages_returnsList","Lista de imagens da sub-raça afghan",""
"passed","Mon Apr 13 16:05:03 UTC 2026","Mon Apr 13 16:05:03 UTC 2026","204","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandomN","404 no random N com sub-raça inexistente",""
"passed","Mon Apr 13 16:05:04 UTC 2026","Mon Apr 13 16:05:04 UTC 2026","186","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedRandom","404 no random de sub-raça inexistente",""
"passed","Mon Apr 13 16:05:08 UTC 2026","Mon Apr 13 16:05:08 UTC 2026","282","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsOneUrl","Uma imagem aleatória (afghan)",""
"passed","Mon Apr 13 16:05:08 UTC 2026","Mon Apr 13 16:05:08 UTC 2026","170","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","subBreedRandom_returnsNUrls","Duas imagens aleatórias (afghan)",""
"passed","Mon Apr 13 16:05:04 UTC 2026","Mon Apr 13 16:05:05 UTC 2026","412","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnImagesForExistingBreed","Imagens de uma raça válida",""
"passed","Mon Apr 13 16:05:03 UTC 2026","Mon Apr 13 16:05:03 UTC 2026","184","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidSubBreedImages","404 em imagens com sub-raça inexistente",""
"passed","Mon Apr 13 16:05:04 UTC 2026","Mon Apr 13 16:05:04 UTC 2026","253","","tests.DogApiPositiveTests","","tests.DogApiPositiveTests","shouldReturnBreedsListWithExpectedStructure","Lista completa de raças",""
"passed","Mon Apr 13 16:05:08 UTC 2026","Mon Apr 13 16:05:09 UTC 2026","175","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","breedRandom_returnsSingleUrl","Uma URL aleatória por raça",""
"passed","Mon Apr 13 16:05:05 UTC 2026","Mon Apr 13 16:05:05 UTC 2026","200","","tests.DogApiRegressionTests","","tests.DogApiRegressionTests","randomGlobal_returnsNImages","Random global: N=3",""
"passed","Mon Apr 13 16:05:03 UTC 2026","Mon Apr 13 16:05:03 UTC 2026","187","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldMatchRandomPayloadShape","Random: status e message string",""
"passed","Mon Apr 13 16:05:03 UTC 2026","Mon Apr 13 16:05:04 UTC 2026","184","","tests.DogApiNegativeTests","","tests.DogApiNegativeTests","shouldReturn404ForInvalidBreedRandomN","404 no random N com raça inexistente",""
